,Unnamed: 0,Brand,Model,Variant,Manufacturing year,Driven kilometers,Fuel,Location,Body type,Owners_number,Price,Ref. Website
898,898,Honda,CR-V,2.4 MT,2008,"71,000 kms",Petrol,Bangalore,SUV,2nd Owner,545000.0,www.cardekho.com
899,899,Ford,Ecosport,1.5 Petrol Titanium AT,2016,"45,000 kms",Petrol,Bangalore,SUV,2nd Owner,850000.0,www.cardekho.com
900,900,Mahindra,Bolero,VLX BS IV,2010,"1,26,000 kms",Diesel,Bangalore,SUV,2nd Owner,448000.00000000006,www.cardekho.com
901,901,Hyundai,Santa,4WD AT,2015,"1,17,000 kms",Diesel,Bangalore,SUV,2nd Owner,1475000.0,www.cardekho.com
902,902,Toyota,Fortuner,3.0 Diesel,2009,"1,94,000 kms",Diesel,Bangalore,SUV,2nd Owner,1085000.0,www.cardekho.com
903,903,Chevrolet,Captiva,LT,2008,"85,000 kms",Diesel,Bangalore,SUV,2nd Owner,400000.0,www.cardekho.com
904,904,Renault,Duster,Petrol RxL,2013,"51,045 kms",Petrol,Bangalore,SUV,2nd Owner,625000.0,www.cardekho.com
905,905,Mahindra,XUV500,W6 2WD,2011,"50,000 kms",Diesel,Bangalore,SUV,2nd Owner,750000.0,www.cardekho.com
906,906,Tata,Sumo,Gold FX BSIII,2012,"99,000 kms",Diesel,Bangalore,SUV,2nd Owner,395000.0,www.cardekho.com
907,907,Mahindra,XUV500,W8 2WD,2014,"52,255 kms",Diesel,Bangalore,SUV,2nd Owner,915000.0,www.cardekho.com
908,908,Ford,Endeavour,2.2 Titanium AT 4X2,2018,"55,921 kms",Diesel,Bangalore,SUV,2nd Owner,2800000.0,www.cardekho.com
909,909,Mahindra,XUV500,W6 2WD,2014,"79,393 kms",Diesel,Bangalore,SUV,2nd Owner,775000.0,www.cardekho.com
910,910,Mahindra,XUV500,W8 2WD,2014,"1,01,395 kms",Diesel,Bangalore,SUV,2nd Owner,860000.0,www.cardekho.com
911,911,Mahindra,XUV500,W4,2015,"1,29,495 kms",Diesel,Bangalore,SUV,2nd Owner,825000.0,www.cardekho.com
912,912,Ford,EcoSport,1.0 Ecoboost Titanium,2014,"68,000 kms",Petrol,Bangalore,SUV,2nd Owner,655000.0,www.cardekho.com
913,913,Toyota,Fortuner,4x2 AT,2015,"1,27,086 kms",Diesel,Bangalore,SUV,2nd Owner,1900000.0,www.cardekho.com
914,914,Maruti,Vitara,ZDi,2017,"36,000 kms",Diesel,Bangalore,SUV,2nd Owner,925000.0,www.cardekho.com
915,915,Toyota,Fortuner,3.0 Diesel,2011,"1,66,667 kms",Diesel,Bangalore,SUV,2nd Owner,1200000.0,www.cardekho.com
916,916,Ford,Endeavour,2.5L 4X2 MT,2006,"1,39,121 kms",Diesel,Bangalore,SUV,2nd Owner,545000.0,www.cardekho.com
917,917,Mahindra,XUV500,W4,2014,"51,000 kms",Diesel,Bangalore,SUV,2nd Owner,844999.9999999999,www.cardekho.com
918,918,Toyota,Fortuner,4X2 AT,2013,"89,000 kms",Petrol,Bangalore,SUV,2nd Owner,1775000.0,www.cardekho.com
919,919,Mahindra,XUV500,W8 1.99 mHawk,2015,"83,339 kms",Diesel,Bangalore,SUV,2nd Owner,1095000.0,www.cardekho.com
920,920,Mahindra,TUV,T8,2016,"74,000 kms",Diesel,Bangalore,SUV,2nd Owner,695000.0,www.cardekho.com
921,921,Toyota,Fortuner,3.0 Diesel,2010,"2,34,023 kms",Diesel,Bangalore,SUV,2nd Owner,1150000.0,www.cardekho.com
922,922,Mahindra,XUV500,W8 2WD,2012,"92,000 kms",Diesel,Bangalore,SUV,2nd Owner,775000.0,www.cardekho.com
923,923,Mahindra,XUV500,W8 FWD,2013,"87,190 kms",Diesel,Bangalore,SUV,2nd Owner,850000.0,www.cardekho.com
924,924,Toyota,Fortuner,4x4 AT,2016,"68,000 kms",Diesel,Bangalore,SUV,2nd Owner,2350000.0,www.cardekho.com
925,925,Hyundai,Creta,1.6 CRDi SX Option,2016,"68,494 kms",Diesel,Bangalore,SUV,2nd Owner,1125000.0,www.cardekho.com
926,926,Tata,Hexa,XT,2018,"40,000 kms",Diesel,Bangalore,SUV,2nd Owner,1350000.0,www.cardekho.com
927,927,Toyota,Fortuner,4x4 AT,2015,"1,19,000 kms",Diesel,Bangalore,SUV,2nd Owner,2200000.0,www.cardekho.com
928,928,Honda,CR-V,2.4 MT,2007,"89,500 kms",Petrol,Bangalore,SUV,2nd Owner,505000.0,www.cardekho.com
929,929,Porsche,Cayenne,Diesel,2013,"89,000 kms",Diesel,Bangalore,SUV,2nd Owner,3495000.0000000005,www.cardekho.com
930,930,Toyota,Fortuner,4x2 Manual,2013,"2,06,500 kms",Diesel,Bangalore,SUV,2nd Owner,1375000.0,www.cardekho.com
931,931,Toyota,Fortuner,2.8 2WD AT BSIV,2017,"75,000 kms",Diesel,Bangalore,SUV,2nd Owner,3100000.0,www.cardekho.com
932,932,Mahindra,Scorpio,2.6 CRDe,2005,"1,10,000 kms",Diesel,Bangalore,SUV,2nd Owner,390000.0,www.cardekho.com
933,933,Mercedes-Benz,M-Class,ML 350 4Matic,2011,"1,10,000 kms",Diesel,Bangalore,SUV,2nd Owner,1200000.0,www.cardekho.com
934,934,Nissan,Terrano,XL 85 PS,2014,"1,10,000 kms",Diesel,Bangalore,SUV,2nd Owner,630000.0,www.cardekho.com
935,935,Toyota,Fortuner,4x2 MT TRD Sportivo,2014,"1,65,000 kms",Diesel,Bangalore,SUV,2nd Owner,1689999.9999999998,www.cardekho.com
936,936,Mercedes-Benz,M-Class,ML 350 CDI,2014,"46,000 kms",Diesel,Bangalore,SUV,2nd Owner,3000000.0,www.cardekho.com
937,937,Land,Rover,HSE,2013,"1,20,000 kms",Diesel,Bangalore,SUV,2nd Owner,2300000.0,www.cardekho.com
938,938,Hyundai,Creta,1.4 CRDi S,2018,"20,500 kms",Diesel,Bangalore,SUV,2nd Owner,1200000.0,www.cardekho.com
939,939,Hyundai,Creta,1.6 VTVT SX Plus,2017,"25,000 kms",Petrol,Bangalore,SUV,2nd Owner,1050000.0,www.cardekho.com
940,940,Mahindra,Quanto,C8,2013,"30,000 kms",Diesel,Bangalore,SUV,2nd Owner,353000.0,www.cardekho.com
941,941,Toyota,Fortuner,3.0 Diesel,2010,"1,87,000 kms",Diesel,Bangalore,SUV,2nd Owner,1050000.0,www.cardekho.com
942,942,Mahindra,Ssangyong,RX7,2013,"70,000 kms",Diesel,Bangalore,SUV,2nd Owner,1095000.0,www.cardekho.com
943,943,Mahindra,Scorpio,SLE BSIV,2011,"1,80,000 kms",Diesel,Bangalore,SUV,2nd Owner,450000.0,www.cardekho.com
944,944,Mahindra,Scorpio,VLX 2WD BSIV,2011,"90,000 kms",Diesel,Bangalore,SUV,2nd Owner,600000.0,www.cardekho.com
945,945,Mahindra,XUV500,W8 AWD,2012,"1,20,000 kms",Diesel,Bangalore,SUV,2nd Owner,675000.0,www.cardekho.com
946,946,Tata,New,3L Dicor LX 4x2,2007,"2,30,000 kms",Diesel,Bangalore,SUV,2nd Owner,200000.0,www.cardekho.com
947,947,Mahindra,Scorpio,VLX 2WD 7 Str BSIII,2011,"90,000 kms",Diesel,Bangalore,SUV,2nd Owner,595000.0,www.cardekho.com
948,948,Mahindra,XUV500,W8 2WD,2013,"1,04,000 kms",Diesel,Bangalore,SUV,2nd Owner,835000.0,www.cardekho.com
949,949,Audi,Q5,2.0 TDI Premium Plus,2014,"79,000 kms",Diesel,Bangalore,SUV,2nd Owner,1845000.0,www.cardekho.com
950,950,Honda,Civic,1.8 MT Sport,2007,"60,000 kms",Petrol,Bangalore,SUV,2nd Owner,220000.00000000003,www.cardekho.com
951,951,Ford,Endeavour,3.0L 4X4 AT,2011,"67,000 kms",Diesel,Bangalore,SUV,2nd Owner,885000.0,www.cardekho.com
952,952,Mercedes-Benz,GLA,200 CDI,2015,"56,500 kms",Diesel,Bangalore,SUV,2nd Owner,1950000.0,www.cardekho.com
953,953,Toyota,Fortuner,4x2 AT,2013,"1,92,000 kms",Diesel,Bangalore,SUV,2nd Owner,1575000.0,www.cardekho.com
954,954,Maruti,SX4,Delta DDiS 200 SH,2016,"43,000 kms",Diesel,Bangalore,SUV,2nd Owner,690000.0,www.cardekho.com
955,955,Mahindra,XUV500,W6 2WD,2014,"59,083 kms",Diesel,Bangalore,SUV,2nd Owner,869999.9999999999,www.cardekho.com
956,956,BMW,X1,sDrive20d,2013,"85,000 kms",Diesel,Bangalore,SUV,2nd Owner,1575000.0,www.cardekho.com
957,957,Ford,Endeavour,3.0L 4X4 AT,2013,"81,336 kms",Diesel,Bangalore,SUV,2nd Owner,1100000.0,www.cardekho.com
958,958,Volvo,XC60,D5 Inscription,2021,"77,000 kms",Diesel,Bangalore,SUV,2nd Owner,1350000.0,www.cardekho.com
959,959,Audi,Q5,3.0 TDI Quattro,2011,"1,20,000 kms",Diesel,Bangalore,SUV,2nd Owner,1550000.0,www.cardekho.com
960,960,Jeep,Compass,2.0 Sport,2017,"38,698 kms",Diesel,Bangalore,SUV,2nd Owner,1500000.0,www.cardekho.com
961,961,Mahindra,XUV500,W8 2WD,2012,"79,960 kms",Diesel,Bangalore,SUV,2nd Owner,745000.0,www.cardekho.com
962,962,Toyota,Fortuner,4x4 MT,2013,"95,290 kms",Diesel,Bangalore,SUV,2nd Owner,1475000.0,www.cardekho.com
963,963,Renault,Duster,110PS Diesel RXZ Optional with Nav,2013,"70,000 kms",Diesel,Bangalore,SUV,2nd Owner,640000.0,www.cardekho.com
964,964,Mahindra,XUV500,R W10 FWD,2015,"80,000 kms",Diesel,Bangalore,SUV,2nd Owner,1300000.0,www.cardekho.com
965,965,Mahindra,Scorpio,VLS AT 2.2 mHAWK,2010,"1,20,000 kms",Diesel,Bangalore,SUV,2nd Owner,550000.0,www.cardekho.com
966,966,Mitsubishi,Pajero,Sport 4X4,2013,"70,000 kms",Diesel,Bangalore,SUV,2nd Owner,1300000.0,www.cardekho.com
967,967,Toyota,Corolla,D-4D G,2014,"1,39,900 kms",Diesel,Chennai,Sedan,1st Owner,849000.0,www.cardekho.com
968,968,Tata,Zest,Revotron 1.2T XM,2016,"46,000 kms",Petrol,Chennai,Sedan,1st Owner,395000.0,www.cardekho.com
969,969,Maruti,Swift,VXI 1.2 BS IV,2017,"30,000 kms",Petrol,Chennai,Sedan,1st Owner,620000.0,www.cardekho.com
970,970,Jaguar,XJ,3.0L,2011,"65,000 kms",Diesel,Chennai,Sedan,1st Owner,2500000.0,www.cardekho.com
971,971,Maruti,Ciaz,ZDi,2017,"89,568 kms",Diesel,Chennai,Sedan,1st Owner,750000.0,www.cardekho.com
972,972,Maruti,Ciaz,Sigma Diesel,2017,"46,000 kms",Diesel,Chennai,Sedan,1st Owner,825000.0,www.cardekho.com
973,973,Volkswagen,Vento,Diesel Highline,2012,"44,000 kms",Diesel,Chennai,Sedan,1st Owner,525000.0,www.cardekho.com
974,974,Skoda,Superb,Elegance 2.0 TDI CR AT,2013,"1,07,000 kms",Diesel,Chennai,Sedan,1st Owner,1090000.0,www.cardekho.com
975,975,Volkswagen,Vento,1.5 TDI Highline AT,2016,"45,000 kms",Diesel,Chennai,Sedan,1st Owner,900000.0,www.cardekho.com
976,976,BMW,5,GT 530d LE,2011,"80,000 kms",Diesel,Chennai,Sedan,1st Owner,2700000.0,www.cardekho.com
977,977,Skoda,Superb,Elegance 2.0 TDI CR AT,2014,"1,02,000 kms",Diesel,Chennai,Sedan,1st Owner,1050000.0,www.cardekho.com
978,978,Hyundai,Verna,CRDi 1.6 SX Option,2019,"35,000 kms",Diesel,Chennai,Sedan,1st Owner,1275000.0,www.cardekho.com
979,979,Skoda,Rapid,1.6 MPI Ambition BSIV,2016,"36,000 kms",Petrol,Chennai,Sedan,1st Owner,710000.0,www.cardekho.com
980,980,Toyota,Corolla,1.8 J,2009,"44,000 kms",Petrol,Chennai,Sedan,1st Owner,415000.00000000006,www.cardekho.com
981,981,BMW,7,730Ld,2016,"40,000 kms",Diesel,Chennai,Sedan,1st Owner,6500000.0,www.cardekho.com
982,982,Toyota,Corolla,G MT,2016,"34,000 kms",Petrol,Chennai,Sedan,1st Owner,1150000.0,www.cardekho.com
983,983,Volkswagen,Vento,Diesel Highline,2012,"49,000 kms",Diesel,Chennai,Sedan,1st Owner,565000.0,www.cardekho.com
984,984,Hyundai,Xcent,1.1 CRDi SX Option,2014,"55,000 kms",Diesel,Chennai,Sedan,1st Owner,550000.0,www.cardekho.com
985,985,Honda,Amaze,S i-VTEC,2017,"31,000 kms",Petrol,Chennai,Sedan,1st Owner,600000.0,www.cardekho.com
986,986,Honda,Amaze,VX i-Vtech,2015,"43,000 kms",Petrol,Chennai,Sedan,1st Owner,535000.0,www.cardekho.com
987,987,Volkswagen,Vento,1.5 TDI Highline AT,2016,"42,000 kms",Diesel,Chennai,Sedan,1st Owner,890000.0,www.cardekho.com
988,988,Toyota,Etios,VX,2012,"9,600 kms",Petrol,Chennai,Sedan,1st Owner,490000.00000000006,www.cardekho.com
989,989,Honda,City,1.5 V MT,2011,"60,000 kms",Petrol,Chennai,Sedan,1st Owner,475000.0,www.cardekho.com
990,990,Toyota,Etios,1.5 V,2018,"61,328 kms",Petrol,Chennai,Sedan,1st Owner,620000.0,www.cardekho.com
991,991,BMW,7,Signature 730Ld,2015,"26,000 kms",Diesel,Chennai,Sedan,1st Owner,3990000.0,www.cardekho.com
992,992,Hyundai,Verna,Transform SX VTVT,2011,"58,000 kms",Petrol,Chennai,Sedan,1st Owner,509999.99999999994,www.cardekho.com
993,993,Honda,Amaze,VX i-Vtech,2015,"65,820 kms",Petrol,Chennai,Sedan,1st Owner,520000.0,www.cardekho.com
994,994,Toyota,Etios,G,2011,"57,000 kms",Petrol,Chennai,Sedan,1st Owner,430000.0,www.cardekho.com
995,995,Toyota,Corolla,1.8 J,2009,"44,000 kms",Petrol,Chennai,Sedan,1st Owner,415000.00000000006,www.cardekho.com
996,996,Mercedes-Benz,E-Class,Exclusive E 220 d BSIV,2017,"12,000 kms",Diesel,Chennai,Sedan,1st Owner,4550000.0,www.cardekho.com
997,997,Maruti,Swift,AMT ZDI,2016,"42,000 kms",Diesel,Chennai,Sedan,1st Owner,710000.0,www.cardekho.com
998,998,Maruti,Ciaz,ZDi Plus SHVS,2016,"42,000 kms",Diesel,Chennai,Sedan,1st Owner,810000.0,www.cardekho.com
999,999,Hyundai,Elantra,2.0 S,2017,"10,000 kms",Petrol,Chennai,Sedan,1st Owner,1125000.0,www.cardekho.com
1000,1000,Hyundai,Verna,1.4 VTVT,2015,"46,000 kms",Petrol,Chennai,Sedan,1st Owner,670000.0,www.cardekho.com
1001,1001,Hyundai,Verna,SX CRDi AT,2013,"58,000 kms",Diesel,Chennai,Sedan,1st Owner,670000.0,www.cardekho.com
1002,1002,Hyundai,Verna,CRDi 1.6 SX Option,2019,"35,000 kms",Diesel,Chennai,Sedan,1st Owner,1275000.0,www.cardekho.com
1003,1003,Toyota,Yaris,G,2018,"18,006 kms",Petrol,Chennai,Sedan,1st Owner,930000.0000000001,www.cardekho.com
1004,1004,Toyota,Yaris,J,2019,"25,212 kms",Petrol,Chennai,Sedan,1st Owner,850000.0,www.cardekho.com
1005,1005,Hyundai,Xcent,1.2 Kappa S AT,2017,"11,000 kms",Petrol,Chennai,Sedan,1st Owner,615000.0,www.cardekho.com
1006,1006,Maruti,Ciaz,Alpha Automatic BSIV,2018,"35,000 kms",Petrol,Chennai,Sedan,1st Owner,890000.0,www.cardekho.com
1007,1007,Maruti,Swift,LDI,2018,"81,000 kms",Diesel,Chennai,Sedan,1st Owner,550000.0,www.cardekho.com
1008,1008,Maruti,Swift,VXi,2009,"54,000 kms",Petrol,Chennai,Sedan,1st Owner,350000.0,www.cardekho.com
1009,1009,Volkswagen,Vento,1.5 TDI Highline,2016,"66,000 kms",Diesel,Chennai,Sedan,1st Owner,775000.0,www.cardekho.com
1010,1010,Honda,City,i DTec SV,2014,"80,000 kms",Diesel,Chennai,Sedan,1st Owner,650000.0,www.cardekho.com
1011,1011,Maruti,Swift,VXI,2016,"46,200 kms",Petrol,Chennai,Sedan,1st Owner,575000.0,www.cardekho.com
1012,1012,Skoda,Octavia,Elegance 2.0 TDI AT,2014,"50,000 kms",Diesel,Chennai,Sedan,1st Owner,1450000.0,www.cardekho.com
1013,1013,Toyota,Etios,V,2011,"22,000 kms",Petrol,Chennai,Sedan,1st Owner,440000.00000000006,www.cardekho.com
1014,1014,Maruti,Swift,VXI,2013,"66,500 kms",Petrol,Chennai,Sedan,1st Owner,475000.0,www.cardekho.com
1015,1015,Volkswagen,Vento,1.5 TDI Highline,2013,"91,000 kms",Diesel,Chennai,Sedan,1st Owner,490000.00000000006,www.cardekho.com
1016,1016,Volkswagen,Ameo,1.5 TDI Highline Plus,2016,"61,600 kms",Diesel,Chennai,Sedan,1st Owner,580000.0,www.cardekho.com
1017,1017,Skoda,Rapid,1.6 MPI AT Elegance,2015,"42,000 kms",Petrol,Chennai,Sedan,1st Owner,630000.0,www.cardekho.com
1018,1018,Hyundai,Verna,VTVT 1.4 E,2018,"19,000 kms",Petrol,Chennai,Sedan,1st Owner,800000.0,www.cardekho.com
1019,1019,Volkswagen,Vento,1.2 TSI Highline AT,2016,"55,000 kms",Petrol,Chennai,Sedan,1st Owner,800000.0,www.cardekho.com
1020,1020,Maruti,Ciaz,AT ZXi,2015,"54,100 kms",Petrol,Chennai,Sedan,1st Owner,675000.0,www.cardekho.com
1021,1021,Hyundai,Verna,CRDi 1.6 SX Option,2019,"35,000 kms",Diesel,Chennai,Sedan,1st Owner,1290000.0,www.cardekho.com
1022,1022,Maruti,Swift,VXi AT,2016,"32,000 kms",Petrol,Chennai,Sedan,1st Owner,625000.0,www.cardekho.com
1023,1023,Skoda,Superb,2.8 V6 AT,2011,"1,28,000 kms",Petrol,Chennai,Sedan,1st Owner,650000.0,www.cardekho.com
1024,1024,Tata,Zest,Quadrajet 1.3 XMS,2015,"80,000 kms",Diesel,Chennai,Sedan,1st Owner,475000.0,www.cardekho.com
1025,1025,Honda,Amaze,S i-Dtech,2014,"88,000 kms",Diesel,Chennai,Sedan,1st Owner,470000.0,www.cardekho.com
1026,1026,Hyundai,Verna,Xi (Petrol),2007,"1,83,254 kms",Petrol,Chennai,Sedan,1st Owner,198000.0,www.cardekho.com
1027,1027,Volkswagen,Vento,1.0 TSI Highline,2019,"18,000 kms",Petrol,Chennai,Sedan,1st Owner,975000.0,www.cardekho.com
1028,1028,Volkswagen,Vento,1.2 TSI Highline BSIV,2019,"18,000 kms",Petrol,Chennai,Sedan,1st Owner,975000.0,www.cardekho.com
1029,1029,Hyundai,Verna,1.6 VTVT S,2015,"66,000 kms",Petrol,Chennai,Sedan,1st Owner,675000.0,www.cardekho.com
1030,1030,Maruti,Swift,VDI,2013,"78,000 kms",Diesel,Chennai,Sedan,1st Owner,525000.0,www.cardekho.com
1031,1031,Hyundai,Xcent,1.2 Kappa SX,2015,"76,000 kms",Petrol,Chennai,Sedan,1st Owner,425000.0,www.cardekho.com
1032,1032,BMW,5,520d Sedan,2012,"85,000 kms",Diesel,Chennai,Sedan,1st Owner,1550000.0,www.cardekho.com
1033,1033,Hyundai,Verna,1.6 SX VTVT,2014,"80,000 kms",Petrol,Chennai,Sedan,1st Owner,550000.0,www.cardekho.com
1034,1034,Honda,City,i VTEC VX,2016,"70,000 kms",Petrol,Chennai,Sedan,1st Owner,740000.0,www.cardekho.com
1035,1035,Maruti,Swift,ZDi,2009,"38,000 kms",Diesel,Chennai,Sedan,1st Owner,450000.0,www.cardekho.com
1036,1036,Honda,Amaze,S i-Vtech,2013,"33,000 kms",Petrol,Chennai,Sedan,1st Owner,459999.99999999994,www.cardekho.com
1037,1037,Maruti,Ciaz,1.3 Alpha,2019,"24,100 kms",Diesel,Chennai,Sedan,1st Owner,1000000.0,www.cardekho.com
1038,1038,Honda,City,i DTec V,2016,"56,000 kms",Diesel,Chennai,Sedan,1st Owner,785000.0,www.cardekho.com
1039,1039,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2014,"18,000 kms",Diesel,Chennai,Sedan,1st Owner,2700000.0,www.cardekho.com
1040,1040,Volkswagen,Vento,1.5 TDI Comfortline,2017,"9,000 kms",Diesel,Chennai,Sedan,1st Owner,950000.0,www.cardekho.com
1041,1041,Maruti,Swift,VXi,2008,"25,500 kms",Petrol,Chennai,Sedan,1st Owner,325000.0,www.cardekho.com
1042,1042,Honda,City,i VTEC CVT VX,2016,"35,000 kms",Petrol,Chennai,Sedan,1st Owner,875000.0,www.cardekho.com
1043,1043,Volkswagen,Vento,1.5 TDI Highline,2014,"1,30,654 kms",Diesel,Chennai,Sedan,1st Owner,465000.00000000006,www.cardekho.com
1044,1044,Honda,City,i DTEC VX,2015,"74,000 kms",Diesel,Chennai,Sedan,1st Owner,850000.0,www.cardekho.com
1045,1045,Audi,A6,2.8 FSI,2011,"33,000 kms",Petrol,Chennai,Sedan,1st Owner,1650000.0,www.cardekho.com
1046,1046,Hyundai,Elantra,CRDi SX,2015,"23,000 kms",Diesel,Chennai,Sedan,1st Owner,1050000.0,www.cardekho.com
1047,1047,Ford,Fiesta,1.5 TDCi Ambiente,2014,"65,999 kms",Diesel,Chennai,Sedan,1st Owner,499000.0,www.cardekho.com
1048,1048,Honda,Amaze,S i-Dtech,2014,"87,000 kms",Diesel,Chennai,Sedan,1st Owner,475000.0,www.cardekho.com
1049,1049,Honda,City,i VTEC CVT SV,2016,"74,055 kms",Petrol,Chennai,Sedan,1st Owner,690000.0,www.cardekho.com
1050,1050,Honda,City,i VTEC V,2017,"41,000 kms",Petrol,Chennai,Sedan,1st Owner,775000.0,www.cardekho.com
1051,1051,Toyota,Yaris,J Optional CVT,2020,"19,000 kms",Petrol,Chennai,Sedan,1st Owner,890000.0,www.cardekho.com
1052,1052,Volkswagen,Vento,Diesel Trendline,2012,"42,000 kms",Diesel,Chennai,Sedan,1st Owner,495000.0,www.cardekho.com
1053,1053,Hyundai,Verna,VTVT 1.6 SX,2018,"26,000 kms",Petrol,Chennai,Sedan,1st Owner,875000.0,www.cardekho.com
1054,1054,Hyundai,Xcent,VTVT Plus ABS,2014,"2,400 kms",Petrol,Chennai,Sedan,1st Owner,465000.00000000006,www.cardekho.com
1055,1055,Skoda,Laura,Elegance 2.0 TDI CR MT,2012,"91,000 kms",Diesel,Chennai,Sedan,1st Owner,550000.0,www.cardekho.com
1056,1056,Skoda,Rapid,1.6 MPI AT Elegance,2015,"40,000 kms",Petrol,Chennai,Sedan,1st Owner,625000.0,www.cardekho.com
1057,1057,Volkswagen,Ameo,1.5 TDI Highline AT,2017,"31,490 kms",Diesel,Chennai,Sedan,1st Owner,675000.0,www.cardekho.com
1058,1058,Toyota,Camry,Hybrid 2.5,2018,"20,000 kms",Petrol,Chennai,Sedan,1st Owner,3200000.0,www.cardekho.com
1059,1059,Jaguar,XF,2.0 Diesel Portfolio,2018,"78,000 kms",Diesel,Chennai,Sedan,1st Owner,3600000.0,www.cardekho.com
1060,1060,Mercedes-Benz,New,Progressive C 220d,2019,"30,000 kms",Diesel,Chennai,Sedan,1st Owner,3900000.0,www.cardekho.com
1061,1061,Mercedes-Benz,New,Progressive C 220d,2020,"12,000 kms",Diesel,Chennai,Sedan,1st Owner,4500000.0,www.cardekho.com
1062,1062,Mercedes-Benz,CLS-Class,250 CDI,2013,"70,000 kms",Diesel,Chennai,Sedan,1st Owner,1575000.0,www.cardekho.com
1063,1063,Volvo,S90,D4 Inscription,2017,"31,000 kms",Diesel,Chennai,Sedan,1st Owner,3850000.0,www.cardekho.com
1064,1064,Honda,City,1.5 V MT,2011,"1,08,733 kms",Petrol,Chennai,Sedan,1st Owner,400000.0,www.cardekho.com
1065,1065,Maruti,Swift,VXI 1.2,2018,"44,100 kms",Petrol,Chennai,Sedan,1st Owner,620000.0,www.cardekho.com
1066,1066,Mercedes-Benz,E-Class,Exclusive E 200 BSIV,2017,"48,000 kms",Petrol,Chennai,Sedan,1st Owner,3850000.0,www.cardekho.com
1067,1067,Honda,City,i VTEC CVT VX,2015,"20,000 kms",Petrol,Chennai,Sedan,1st Owner,750000.0,www.cardekho.com
1068,1068,Honda,City,i DTec V,2016,"56,000 kms",Diesel,Chennai,Sedan,1st Owner,785000.0,www.cardekho.com
1069,1069,Volkswagen,Vento,1.6 Highline Plus,2018,"31,000 kms",Petrol,Chennai,Sedan,1st Owner,950000.0,www.cardekho.com
1070,1070,Toyota,Corolla,H2,2004,"1,15,000 kms",Petrol,Chennai,Sedan,1st Owner,225000.0,www.cardekho.com
1071,1071,Maruti,Swift,LDi,2009,"1,12,500 kms",Diesel,Chennai,Sedan,1st Owner,325000.0,www.cardekho.com
1072,1072,Maruti,Swift,LXI,2018,"43,803 kms",Petrol,Chennai,Sedan,1st Owner,620000.0,www.cardekho.com
1073,1073,Ford,Fiesta,1.4 Duratorq ZXI,2012,"98,447 kms",Diesel,Chennai,Sedan,1st Owner,270000.0,www.cardekho.com
1074,1074,Maruti,Swift,LDI,2011,"1,27,481 kms",Diesel,Chennai,Sedan,1st Owner,370000.0,www.cardekho.com
1075,1075,Hyundai,Xcent,1.2 VTVT S,2014,"50,428 kms",Petrol,Chennai,Sedan,1st Owner,409999.99999999994,www.cardekho.com
1076,1076,Maruti,Ciaz,Alpha Diesel,2018,"67,012 kms",Diesel,Chennai,Sedan,1st Owner,825000.0,www.cardekho.com
1077,1077,Maruti,Swift,LDI,2016,"1,35,000 kms",Diesel,Chennai,Sedan,1st Owner,550000.0,www.cardekho.com
1078,1078,Hyundai,Xcent,1.2 VTVT S,2015,"71,300 kms",Petrol,Chennai,Sedan,1st Owner,390000.0,www.cardekho.com
1079,1079,Volkswagen,Vento,1.6 Highline,2015,"84,061 kms",Petrol,Chennai,Sedan,1st Owner,550000.0,www.cardekho.com
1080,1080,Toyota,Etios,GD,2015,"85,000 kms",Diesel,Chennai,Sedan,1st Owner,645000.0,www.cardekho.com
1081,1081,Honda,Amaze,S i-Vtech,2015,"1,04,000 kms",Petrol,Chennai,Sedan,1st Owner,490000.00000000006,www.cardekho.com
1082,1082,Skoda,Superb,Elegance 2.0 TDI CR AT,2015,"1,42,944 kms",Diesel,Chennai,Sedan,1st Owner,550000.0,www.cardekho.com
1083,1083,Toyota,Corolla,Diesel D4DJ,2011,"1,12,800 kms",Diesel,Chennai,Sedan,1st Owner,550000.0,www.cardekho.com
1084,1084,Skoda,Rapid,1.6 TDI Ambition Plus,2012,"99,500 kms",Diesel,Chennai,Sedan,1st Owner,369000.0,www.cardekho.com
1085,1085,Maruti,Swift,VXI Optional,2016,"32,275 kms",Petrol,Chennai,Sedan,1st Owner,609000.0,www.cardekho.com
1086,1086,Hyundai,Verna,1.6 SX,2011,"94,500 kms",Diesel,Chennai,Sedan,1st Owner,440000.00000000006,www.cardekho.com
1087,1087,Toyota,Etios,VX,2012,"9,600 kms",Petrol,Chennai,Sedan,1st Owner,484999.99999999994,www.cardekho.com
1088,1088,Hyundai,Xcent,1.1 CRDi SX,2018,"26,980 kms",Diesel,Chennai,Sedan,1st Owner,530000.0,www.cardekho.com
1089,1089,Volkswagen,Ameo,1.5 TDI Highline,2017,"72,500 kms",Diesel,Chennai,Sedan,1st Owner,630000.0,www.cardekho.com
1090,1090,Ford,Figo,1.5 TDCi Titanium,2017,"34,950 kms",Diesel,Chennai,Sedan,1st Owner,630000.0,www.cardekho.com
1091,1091,Volkswagen,Vento,1.6 Highline,2015,"47,000 kms",Petrol,Chennai,Sedan,1st Owner,600000.0,www.cardekho.com
1092,1092,Volkswagen,Vento,1.5 TDI Comfortline AT,2015,"64,000 kms",Diesel,Chennai,Sedan,1st Owner,725000.0,www.cardekho.com
